카테고리,가게명,주소,정제된_주소,lat,lon
1인분 주문,카페테리아-월피점,경기도 안산시 상록구 월피동 434-5 434-5 1층일부,경기도 안산시 상록구 월피동 434-5,37.3337472,126.8549703
1인분 주문,치아바타샌드,경기도 안산시 상록구 월피동 434-5 434-5 1층일부,경기도 안산시 상록구 월피동 434-5,37.3337472,126.8549703
프랜차이즈,롯데리아-안산DT점,경기도 안산시 상록구 월피동 445-30 롯데리아드라이브점 1~3층,경기도 안산시 상록구 월피동 445-30,37.3281683,126.8480785
프랜차이즈,푸라닭-안산월피점,경기도 안산시 상록구 월피동 464-11 464-11 1층,경기도 안산시 상록구 월피동 464-11,37.3347849,126.8538467
프랜차이즈,BHC-안산월피점,경기도 안산시 상록구 월피동 451-7 451-7 1층,경기도 안산시 상록구 월피동 451-7,37.333099,126.8529445
프랜차이즈,치킨플러스-월피점,경기도 안산시 상록구 월피동 442-14 1층 101호,경기도 안산시 상록구 월피동 442-14,37.3286775,126.8506154
프랜차이즈,신전떡볶이-월피점,경기도 안산시 상록구 월피동 452-12 민족축복교회 1층 101호(월피동),경기도 안산시 상록구 월피동 452-12,37.3332404,126.8507386
프랜차이즈,멕시카나-월피동점,경기도 안산시 상록구 월피동 442-18 442-18 103호,경기도 안산시 상록구 월피동 442-18,37.3290632,126.8504167
프랜차이즈,부어치킨-월피동점,경기도 안산시 상록구 월피동 453-6 103호,경기도 안산시 상록구 월피동 453-6,37.3337899,126.8506768
프랜차이즈,네네치킨-월피점,경기도 안산시 상록구 월피동 461-8 102호,경기도 안산시 상록구 월피동 461-8,37.3333897,126.853186
프랜차이즈,노랑통닭-안산월피점,경기도 안산시 상록구 월피동 452-18 1층 101호,경기도 안산시 상록구 월피동 452-18,37.332841,126.8509885
프랜차이즈,소문난닭강정,경기도 안산시 상록구 월피동 453-9 453-9,경기도 안산시 상록구 월피동 453-9,37.3332652,126.8502341
프랜차이즈,교촌치킨-월피점,경기도 안산시 상록구 월피동 442-26 442-26 101호,경기도 안산시 상록구 월피동 442-26,37.3301042,126.8509201
프랜차이즈,지코바치킨-월피점,경기도 안산시 상록구 월피동 474-10 102호,경기도 안산시 상록구 월피동 474-10,37.3358307,126.8523748
프랜차이즈,떡볶이플러스-월피점,경기도 안산시 상록구 월피동 442-14 1층 101호,경기도 안산시 상록구 월피동 442-14,37.3286775,126.8506154
프랜차이즈,페리카나-월피주공점,경기도 안산시 상록구 월피동 446-2 주공2단지아파트(상가동) 446-2 주공2단지아파트(상가동) 상가 107호,경기도 안산시 상록구 월피동 446-2,37.3288177,126.8433578
프랜차이즈,훌랄라참숯치킨-안산월피점,"경기도 안산시 상록구 월피동 508-9 103호, 104호",경기도 안산시 상록구 월피동 508-9,37.3354792,126.845008
프랜차이즈,요아정-안산월피점,경기도 안산시 상록구 월피동 453-4 1층,경기도 안산시 상록구 월피동 453-4,37.3341403,126.8509626
프랜차이즈,코리안바베큐-월피2호점,경기도 안산시 상록구 월피동 460-12 101호,경기도 안산시 상록구 월피동 460-12,37.3343401,126.8516564
프랜차이즈,기떡찜-월피점,경기도 안산시 상록구 월피동 442-14 1층 101호,경기도 안산시 상록구 월피동 442-14,37.3286775,126.8506154
프랜차이즈,BBQ-안산월피예대점,경기도 안산시 상록구 월피동 508-3 베스코아트빌 1층 105호,경기도 안산시 상록구 월피동 508-3,37.3348887,126.8443918
프랜차이즈,곱도리辛&낙곱새-월피점,경기도 안산시 상록구 월피동 460-10 1층 102호,경기도 안산시 상록구 월피동 460-10,37.3347763,126.8520157
프랜차이즈,낭만닭발-월피점,"경기도 안산시 상록구 월피동 445-21 오성빌딩 103호,104호",경기도 안산시 상록구 월피동 445-21,37.3288625,126.8478958
프랜차이즈,웅이네오돌뼈닭발도-월피동점,경기도 안산시 상록구 월피동 461-8 1층 일부,경기도 안산시 상록구 월피동 461-8,37.3333897,126.853186
프랜차이즈,굽네치킨&피자-월피점,경기도 안산시 상록구 월피동 486-10 1층일부,경기도 안산시 상록구 월피동 486-10,37.3349794,126.8472875
프랜차이즈,이디야커피-안산월피현대점,"경기도 안산시 상록구 월피동 448 안산현대2차아파트 상가동(B동) 1층 8호,9호",경기도 안산시 상록구 월피동 448,37.3310261,126.8501705
프랜차이즈,오구피자-월피점,경기도 안산시 상록구 월피동 447 한양아파트 한양A상가3동 1층 102-2호,경기도 안산시 상록구 월피동 447,37.3323201,126.8482896
프랜차이즈,피자마루-안산월피점,경기도 안산시 상록구 월피동 448 안산현대2차아파트 상가동(B동) 448 안산현대2차아파트 상가동(A동) 1층 3호,경기도 안산시 상록구 월피동 448,37.3310261,126.8501705
프랜차이즈,반올림피자-안산월피점,경기도 안산시 상록구 월피동 449-6 1층,경기도 안산시 상록구 월피동 449-6,37.3323317,126.8519471
프랜차이즈,BBQ-월피점,경기도 안산시 상록구 월피동 436-11 436-11 1층,경기도 안산시 상록구 월피동 436-11,37.3310516,126.8517103
프랜차이즈,배스킨라빈스-안산월피점,"경기도 안산시 상록구 월피동 445-18 로얄프라자 445-18 로얄프라자 105,106호",경기도 안산시 상록구 월피동 445-18,37.3293769,126.8469267
프랜차이즈,수내닭꼬치-안산월피점,경기도 안산시 상록구 월피동 445-25 파크프라자 445-25 1층 101호,경기도 안산시 상록구 월피동 445-25,37.3286183,126.8475937
프랜차이즈,스테이크존-안산월피점,경기도 안산시 상록구 월피동 506-2,경기도 안산시 상록구 월피동 506-2,37.3362128,126.8438868
프랜차이즈,네네앤봉구스-월피점,경기도 안산시 상록구 월피동 461-8 461-8 102호,경기도 안산시 상록구 월피동 461-8,37.3333897,126.853186
프랜차이즈,98도씨국밥-월피점,경기도 안산시 상록구 월피동 435-15 1층,경기도 안산시 상록구 월피동 435-15,37.3328323,126.8531937
프랜차이즈,인생극장-월피점,경기도 안산시 상록구 월피동 505-1 1층 103호,경기도 안산시 상록구 월피동 505-1,37.3349732,126.8417763
프랜차이즈,뚜레쥬르-안산다농점,"경기도 안산시 상록구 월피동 445 다농마트 195,196호",경기도 안산시 상록구 월피동 445,37.3283732,126.8440307
프랜차이즈,두찜-안산월피점,경기도 안산시 상록구 월피동 445-19 정진빌딩 445-19 정진빌딩 1층 1호,경기도 안산시 상록구 월피동 445-19,37.3292054,126.8472499
프랜차이즈,이바돔감자탕-월피점,경기도 안산시 상록구 월피동 460-12 460-12 2층,경기도 안산시 상록구 월피동 460-12,37.3343401,126.8516564
프랜차이즈,파리바게뜨-안산다농점,경기도 안산시 상록구 월피동 445-10 삼진종합상가 445-10 삼진종합상가 1층,경기도 안산시 상록구 월피동 445-10,37.329017,126.8452468
프랜차이즈,홍희통닭-월피점,경기도 안산시 상록구 월피동 447 한양아파트 103호상가2동 103호,경기도 안산시 상록구 월피동 447,37.3323201,126.8482896
프랜차이즈,처갓집양념치킨-월피점,경기도 안산시 상록구 월피동 506-14 1층 일부,경기도 안산시 상록구 월피동 506-14,37.3357914,126.843002
프랜차이즈,파리바게뜨-안산광덕점,경기도 안산시 상록구 월피동 492-17 492-17 1층일부,경기도 안산시 상록구 월피동 492-17,37.3359535,126.845078
프랜차이즈,이삭토스트-안산월피점,경기도 안산시 상록구 월피동 445-6 1층,경기도 안산시 상록구 월피동 445-6,37.329319,126.8450186
프랜차이즈,유미카츠-안산월피점,경기도 안산시 상록구 월피동 445-25 파크프라자 201호,경기도 안산시 상록구 월피동 445-25,37.3286183,126.8475937
프랜차이즈,돈까스짱-안산월피점,경기도 안산시 상록구 월피동 447 한양아파트 상가1동 112호,경기도 안산시 상록구 월피동 447,37.3323201,126.8482896
프랜차이즈,투몬스터캔커피-월피점,경기도 안산시 상록구 월피동 472-7 시낭어린이집 1층 102호,경기도 안산시 상록구 월피동 472-7,37.3368664,126.8548919
프랜차이즈,경성한우국밥-동안산병원점,"경기도 안산시 상록구 월피동 474-9 103,104호",경기도 안산시 상록구 월피동 474-9,37.3360007,126.8525164
프랜차이즈,파리바게뜨-안산월피점,경기도 안산시 상록구 월피동 447 한양아파트 상가1동 447 한양아파트 상가1동 상가1동 102호,경기도 안산시 상록구 월피동 447,37.3323201,126.8482896
프랜차이즈,인생대박쪽갈비-안산월피점,경기도 안산시 상록구 월피동 506-2 1층,경기도 안산시 상록구 월피동 506-2,37.3362128,126.8438868
프랜차이즈,커피마마퀸-월피점,"경기도 안산시 상록구 월피동 445-21 오성빌딩 101,102호",경기도 안산시 상록구 월피동 445-21,37.3288625,126.8478958
프랜차이즈,디저트39-안산월피점,"경기도 안산시 상록구 월피동 508-1 은성빌딩 104,110호",경기도 안산시 상록구 월피동 508-1,37.3353275,126.8452938
프랜차이즈,33떡볶이&꼬마김밥-안산월피점,경기도 안산시 상록구 월피동 518 1층 105호,경기도 안산시 상록구 월피동 518,37.3360624,126.8441698
프랜차이즈,묵은지감자탕-월피점,경기도 안산시 상록구 월피동 460-12 460-12 2층,경기도 안산시 상록구 월피동 460-12,37.3343401,126.8516564
프랜차이즈,명품감자탕-월피점,경기도 안산시 상록구 월피동 460-12 460-12 2층,경기도 안산시 상록구 월피동 460-12,37.3343401,126.8516564
프랜차이즈,세계최강냉면-고잔점,경기도 안산시 상록구 월피동 506-16 1층 일부,경기도 안산시 상록구 월피동 506-16,37.3359919,126.8431689
프랜차이즈,쌍팔반점-안산월피점,경기도 안산시 상록구 월피동 464-7 1층,경기도 안산시 상록구 월피동 464-7,37.3347577,126.854336
치킨,꼬꼬나라두마리치킨,경기도 안산시 상록구 월피동 448 안산현대2차아파트 상가동(B동) 1층 11호,경기도 안산시 상록구 월피동 448,37.3310261,126.8501705
치킨,낭만쏘맥X가성비최고의치킨집,"경기도 안산시 상록구 월피동 508-3 베스코아트빌 1층 110,112호 일부",경기도 안산시 상록구 월피동 508-3,37.3348887,126.8443918
치킨,CF숯불바베큐치킨,경기도 안산시 상록구 월피동 508-1 은성빌딩 508-1 은성빌딩 1층 102호,경기도 안산시 상록구 월피동 508-1,37.3353275,126.8452938
치킨,아마리스카페,경기도 안산시 상록구 월피동 445 다농마트 704호,경기도 안산시 상록구 월피동 445,37.3283732,126.8440307
피자/양식,갓구운피자-안산본점,경기도 안산시 상록구 월피동 502-3 1층,경기도 안산시 상록구 월피동 502-3,37.336457,126.8430117
피자/양식,에스피자(안산점),경기도 안산시 상록구 월피동 461-11 461-11,경기도 안산시 상록구 월피동 461-11,37.3335821,126.8528035
피자/양식,츄러스팡팡Coffee&Dessert,경기도 안산시 상록구 월피동 506-16 1층 일부,경기도 안산시 상록구 월피동 506-16,37.3359919,126.8431689
피자/양식,베이커리강빵(BakeryKangbbang),경기도 안산시 상록구 월피동 445 다농마트 3층 373호,경기도 안산시 상록구 월피동 445,37.3283732,126.8440307
중국집,별난퓨전탕수육,경기도 안산시 상록구 월피동 448 안산현대2차아파트 상가동(B동) 1층 11호,경기도 안산시 상록구 월피동 448,37.3310261,126.8501705
중국집,다롄,경기도 안산시 상록구 월피동 492-14 492-14 1층,경기도 안산시 상록구 월피동 492-14,37.3356938,126.8455672
중국집,짬뽕쟁이,경기도 안산시 상록구 월피동 506-11 1층,경기도 안산시 상록구 월피동 506-11,37.3354928,126.8430065
중국집,해성각,경기도 안산시 상록구 월피동 506-11 1층,경기도 안산시 상록구 월피동 506-11,37.3354928,126.8430065
중국집,짬뿅의전설-안산점,경기도 안산시 상록구 월피동 508-10 골든프라자 508-10 골든프라자 2층 201호,경기도 안산시 상록구 월피동 508-10,37.3348464,126.8455393
중국집,사천-월피점,경기도 안산시 상록구 월피동 435 1층 103호,경기도 안산시 상록구 월피동 435,37.3329759,126.853313
중국집,순신양꼬치&마라탕-본점,경기도 안산시 상록구 월피동 493-14 1층,경기도 안산시 상록구 월피동 493-14,37.3365124,126.8440255
중국집,1974마라탕&마라샹궈,경기도 안산시 상록구 월피동 518-2 1층 101호,경기도 안산시 상록구 월피동 518-2,37.3358418,126.8445568
한식,오케이곱창-본점,"경기도 안산시 상록구 월피동 506 506 103,104호",경기도 안산시 상록구 월피동 506,37.3363451,126.8436038
한식,게장존맛순대곱창,경기도 안산시 상록구 월피동 492-9 1층일부,경기도 안산시 상록구 월피동 492-9,37.3354728,126.8463245
한식,깐도리닭발,경기도 안산시 상록구 월피동 508-9 105호,경기도 안산시 상록구 월피동 508-9,37.3354792,126.845008
한식,전여친전남친 -월피본점,경기도 안산시 상록구 월피동 508-3 베스코아트빌 508-3 베스코아트빌 1층 102호,경기도 안산시 상록구 월피동 508-3,37.3348887,126.8443918
한식,주반국물닭발,경기도 안산시 상록구 월피동 508-8 105호,경기도 안산시 상록구 월피동 508-8,37.3344645,126.8452213
한식,디딤불닭발,경기도 안산시 상록구 월피동 463-2 463-2 1층,경기도 안산시 상록구 월피동 463-2,37.334624,126.8533044
한식,가장맛있는왕냉면,경기도 안산시 상록구 월피동 435-15 1층,경기도 안산시 상록구 월피동 435-15,37.3328323,126.8531937
한식,종로감자탕순대국-월피본점,경기도 안산시 상록구 월피동 449-5 1층 일부(월피동),경기도 안산시 상록구 월피동 449-5,37.3322708,126.8520795
한식,술딴지&coffee-월피점,경기도 안산시 상록구 월피동 464-15 103호,경기도 안산시 상록구 월피동 464-15,37.3350365,126.8533732
